time,f,y
4.629500,92.593705,-0.042641
4.630000,92.603700,-0.049974
4.630500,92.613695,-0.040869
4.631000,92.623690,-0.018316
4.631500,92.633685,0.010266
4.632000,92.643680,0.035472
4.632500,92.653675,0.049002
4.633000,92.663670,0.046398
4.633500,92.673665,0.028512
4.634000,92.683660,0.001231
4.634500,92.693655,-0.026457
4.635000,92.703650,-0.045429
4.635500,92.713645,-0.049428
4.636000,92.723640,-0.037130
4.636500,92.733635,-0.012587
4.637000,92.743630,0.016110
4.637500,92.753625,0.039495
4.638000,92.763620,0.049850
4.638500,92.773615,0.043753
4.639000,92.783610,0.023211
4.639500,92.793605,-0.004996
4.640000,92.803600,-0.031556
4.640500,92.813595,-0.047695
4.641000,92.823590,-0.048077
4.641500,92.833585,-0.032571
4.642000,92.843580,-0.006298
4.642500,92.853575,0.022060
4.643000,92.863570,0.043126
4.643500,92.873565,0.049930
4.644000,92.883560,0.040218
4.644500,92.893555,0.017198
4.645000,92.903550,-0.011516
4.645500,92.913545,-0.036421
4.646000,92.923540,-0.049270
4.646500,92.933535,-0.045804
4.647000,92.943530,-0.027166
4.647500,92.953525,0.000474
4.648000,92.963520,0.027959
4.648500,92.973515,0.046180
4.649000,92.983510,0.049094
4.649500,92.993505,0.035731
4.650000,93.003500,0.010516
4.650500,93.013495,-0.018189
4.651000,93.023490,-0.040863
4.651500,93.033485,-0.049978
4.652000,93.043480,-0.042505
4.652500,93.053475,-0.020921
4.653000,93.063470,0.007612
4.653500,93.073465,0.033620
4.654000,93.083460,0.048462
4.654500,93.093455,0.047203
4.655000,93.103450,0.030257
4.655500,93.113445,0.003251
4.656000,93.123440,-0.024837
4.656500,93.133435,-0.044670
4.657000,93.143430,-0.049646
4.657500,93.153425,-0.038106
4.658000,93.163420,-0.013886
4.658500,93.173415,0.014958
4.659000,93.183410,0.038826
4.659500,93.193405,0.049768
4.660000,93.203400,0.044138
4.660500,93.213395,0.023804
4.661000,93.223390,-0.004462
4.661500,93.233385,-0.031244
4.662000,93.243380,-0.047614
4.662500,93.253375,-0.048113
4.663000,93.263370,-0.032569
4.663500,93.273365,-0.006161
4.664000,93.283360,0.022304
4.664500,93.293355,0.043331
4.665000,93.303350,0.049899
4.665500,93.313345,0.039812
4.666000,93.323340,0.016432
4.666500,93.333335,-0.012437
4.667000,93.343330,-0.037155
4.667500,93.353325,-0.049463
4.668000,93.363320,-0.045244
4.668500,93.373315,-0.025905
4.669000,93.383310,0.002096
4.669500,93.393305,0.029399
4.670000,93.403300,0.046873
4.670500,93.413295,0.048670
4.671000,93.423290,0.034184
4.671500,93.433285,0.008259
4.672000,93.443280,-0.020434
4.672500,93.453275,-0.042288
4.673000,93.463270,-0.049985
4.673500,93.473265,-0.040943
4.674000,93.483260,-0.018185
4.674500,93.493255,0.010668
4.675000,93.503250,0.035949
4.675500,93.513245,0.049182
4.676000,93.523240,0.045929
4.676500,93.533235,0.027274
4.677000,93.543230,-0.000530
4.677500,93.553225,-0.028159
4.678000,93.563220,-0.046342
4.678500,93.573215,-0.048975
4.679000,93.583210,-0.035168
4.679500,93.593205,-0.009553
4.680000,93.603200,0.019272
4.680500,93.613195,0.041627
4.681000,93.623190,0.050000
4.681500,93.633185,0.041573
4.682000,93.643180,0.019172
4.682500,93.653175,-0.009675
4.683000,93.663170,-0.035272
4.683500,93.673165,-0.049010
4.684000,93.683160,-0.046263
4.684500,93.693155,-0.027952
4.685000,93.703150,-0.000233
4.685500,93.713145,0.027567
4.686000,93.723140,0.046089
4.686500,93.733135,0.049094
4.687000,93.743130,0.035566
4.687500,93.753125,0.010055
4.688000,93.763120,-0.018845
4.688500,93.773115,-0.041398
4.689000,93.783110,-0.049999
4.689500,93.793105,-0.041744
4.690000,93.803100,-0.019413
4.690500,93.813095,0.009468
4.691000,93.823090,0.035158
4.691500,93.833085,0.048988
4.692000,93.843080,0.046286
4.692500,93.853075,0.027960
4.693000,93.863070,0.000192
4.693500,93.873065,-0.027643
4.694000,93.883060,-0.046144
4.694500,93.893055,-0.049058
4.695000,93.903050,-0.035395
4.695500,93.913045,-0.009769
4.696000,93.923040,0.019162
4.696500,93.933035,0.041617
4.697000,93.943030,0.050000
4.697500,93.953025,0.041471
4.698000,93.963020,0.018911
4.698500,93.973015,-0.010050
4.699000,93.983010,-0.035613
4.699500,93.993005,-0.049122
4.700000,94.003000,-0.045999
4.700500,94.012995,-0.027298
4.701000,94.022990,0.000652
4.701500,94.032985,0.028384
4.702000,94.042980,0.046499
4.702500,94.052975,0.048856
4.703000,94.062970,0.034649
4.703500,94.072965,0.008692
4.704000,94.082960,-0.020215
4.704500,94.092955,-0.042268
4.705000,94.102950,-0.049981
4.705500,94.112945,-0.040733
4.706000,94.122940,-0.017657
4.706500,94.132935,0.011415
4.707000,94.142930,0.036614
4.707500,94.152925,0.049379
4.708000,94.162920,0.045371
4.708500,94.172915,0.025945
4.709000,94.182910,-0.002300
4.709500,94.192905,-0.029766
4.710000,94.202900,-0.047114
4.710500,94.212895,-0.048441
4.711000,94.222890,-0.033292
4.711500,94.232885,-0.006816
4.712000,94.242880,0.021983
4.712500,94.252875,0.043302
4.713000,94.262870,0.049883
4.713500,94.272865,0.039479
4.714000,94.282860,0.015629
4.714500,94.292855,-0.013546
4.715000,94.302850,-0.038109
4.715500,94.312845,-0.049688
4.716000,94.322840,-0.044332
4.716500,94.332835,-0.023863
4.717000,94.342830,0.004746
4.717500,94.352825,0.031738
4.718000,94.362820,0.047907
4.718500,94.372815,0.047731
4.719000,94.382810,0.031267
4.719500,94.392805,0.004129
4.720000,94.402800,-0.024422
4.720500,94.412795,-0.044635
4.721000,94.422790,-0.049606
4.721500,94.432785,-0.037631
4.722000,94.442780,-0.012797
4.722500,94.452775,0.016413
4.723000,94.462770,0.040015
4.723500,94.472765,0.049939
4.724000,94.482760,0.042786
4.724500,94.492755,0.020998
4.725000,94.502750,-0.007975
4.725500,94.512745,-0.034222
4.726000,94.522740,-0.048759
4.726500,94.532735,-0.046607
4.727000,94.542730,-0.028497
4.727500,94.552725,-0.000626
4.728000,94.562720,0.027462
4.728500,94.572715,0.046144
4.729000,94.582710,0.049015
4.729500,94.592705,0.035088
4.730000,94.602700,0.009131
4.730500,94.612695,-0.019959
4.731000,94.622690,-0.042207
4.731500,94.632685,-0.049980
4.732000,94.642680,-0.040605
4.732500,94.652675,-0.017296
4.733000,94.662670,0.011952
4.733500,94.672665,0.037100
4.734000,94.682660,0.049511
4.734500,94.692655,0.044919
4.735000,94.702650,0.024896
4.735500,94.712645,-0.003682
4.736000,94.722640,-0.030997
4.736500,94.732635,-0.047661
4.737000,94.742630,-0.047941
4.737500,94.752625,-0.031735
4.738000,94.762620,-0.004614
4.738500,94.772615,0.024098
4.739000,94.782610,0.044520
4.739500,94.792605,0.049623
4.740000,94.802600,0.037646
4.740500,94.812595,0.012706
4.741000,94.822590,-0.016611
4.741500,94.832585,-0.040210
4.742000,94.842580,-0.049958
4.742500,94.852575,-0.042494
4.743000,94.862570,-0.020384
4.743500,94.872565,0.008755
4.744000,94.882560,0.034878
4.744500,94.892555,0.048976
4.745000,94.902550,0.046182
4.745500,94.912545,0.027456
4.746000,94.922540,-0.000746
4.746500,94.932535,-0.028693
4.747000,94.942530,-0.046738
4.747500,94.952525,-0.048647
4.748000,94.962520,-0.033756
4.748500,94.972515,-0.007204
4.749000,94.982510,0.021839
4.749500,94.992505,0.043338
4.750000,95.002500,0.049861
4.750500,95.012495,0.039147
4.751000,95.022490,0.014897
4.751500,95.032485,-0.014507
4.752000,95.042480,-0.038896
4.752500,95.052475,-0.049830
4.753000,95.062470,-0.043522
4.753500,95.072465,-0.022149
4.754000,95.082460,0.006894
4.754500,95.092455,0.033552
4.755000,95.102450,0.048593
4.755500,95.112445,0.046802
4.756000,95.122440,0.028795
4.756500,95.132435,0.000808
4.757000,95.142430,-0.027462
4.757500,95.152425,-0.046213
4.758000,95.162420,-0.048942
4.758500,95.172415,-0.034697
4.759000,95.182410,-0.008414
4.759500,95.192405,0.020791
4.760000,95.202400,0.042783
4.760500,95.212395,0.049927
4.761000,95.222390,0.039738
4.761500,95.232385,0.015749
4.762000,95.242380,-0.013712
4.762500,95.252375,-0.038412
4.763000,95.262370,-0.049768
4.763500,95.272365,-0.043829
4.764000,95.282360,-0.022654
4.764500,95.292355,0.006399
4.765000,95.302350,0.033230
4.765500,95.312345,0.048505
4.766000,95.322340,0.046907
4.766500,95.332335,0.028988
4.767000,95.342330,0.000978
4.767500,95.352325,-0.027375
4.768000,95.362320,-0.046199
4.768500,95.372315,-0.048937
4.769000,95.382310,-0.034629
4.769500,95.392305,-0.008256
4.770000,95.402300,0.020996
4.770500,95.412295,0.042933
4.771000,95.422290,0.049906
4.771500,95.432285,0.039479
4.772000,95.442280,0.015283
4.772500,95.452275,-0.014246
4.773000,95.462270,-0.038807
4.773500,95.472265,-0.049830
4.774000,95.482260,-0.043461
4.774500,95.492255,-0.021920
4.775000,95.502250,0.007276
4.775500,95.512245,0.033934
4.776000,95.522240,0.048742
4.776500,95.532235,0.046521
4.777000,95.542230,0.028044
4.777500,95.552225,-0.000237
4.778000,95.562220,-0.028438
4.778500,95.572215,-0.046697
4.779000,95.582210,-0.048627
4.779500,95.592205,-0.033547
4.780000,95.602200,-0.006729
4.780500,95.612195,0.022447
4.781000,95.622190,0.043768
4.781500,95.632185,0.049769
4.782000,95.642180,0.038344
4.782500,95.652175,0.013488
4.783000,95.662170,-0.016095
4.783500,95.672165,-0.040041
4.784000,95.682160,-0.049958
4.784500,95.692155,-0.042365
4.785000,95.702150,-0.019919
4.785500,95.712145,0.009514
4.786000,95.722140,0.035613
4.786500,95.732135,0.049221
4.787000,95.742130,0.045560
4.787500,95.752125,0.025911
4.788000,95.762120,-0.002836
4.788500,95.772115,-0.030589
4.789000,95.782110,-0.047604
4.789500,95.792105,-0.047900
4.790000,95.802100,-0.031370
4.790500,95.812095,-0.003816
4.791000,95.822090,0.025082
4.791500,95.832085,0.045166
4.792000,95.842080,0.049372
4.792500,95.852075,0.036218
4.793000,95.862070,0.010323
4.793500,95.872065,-0.019205
4.794000,95.882060,-0.041978
4.794500,95.892055,-0.049980
4.795000,95.902050,-0.040390
4.795500,95.912045,-0.016578
4.796000,95.922040,0.013074
4.796500,95.932035,0.038123
4.797000,95.942030,0.049745
4.797500,95.952025,0.043840
4.798000,95.962020,0.022483
4.798500,95.972015,-0.006801
4.799000,95.982010,-0.033689
4.799500,95.992005,-0.048700
4.800000,96.002000,-0.046535
4.800500,96.011995,-0.027953
4.801000,96.021990,0.000494
4.801500,96.031985,0.028770
4.802000,96.041980,0.046892
4.802500,96.051975,0.048459
4.803000,96.061970,0.032914
4.803500,96.071965,0.005741
4.804000,96.081960,-0.023462
4.804500,96.091955,-0.044378
4.805000,96.101950,-0.049611
4.805500,96.111945,-0.037307
4.806000,96.121940,-0.011812
4.806500,96.131935,0.017863
4.807000,96.141930,0.041222
4.807500,96.151925,0.050000
4.808000,96.161920,0.041085
4.808500,96.171915,0.017629
4.809000,96.181910,-0.012071
4.809500,96.191905,-0.037499
4.810000,96.201900,-0.049649
4.810500,96.211895,-0.044215
4.811000,96.221890,-0.023115
4.811500,96.231885,0.006178
4.812000,96.241880,0.033283
4.812500,96.251875,0.048593
4.813000,96.261870,0.046674
4.813500,96.271865,0.028202
4.814000,96.281860,-0.000275
4.814500,96.291855,-0.028657
4.815000,96.301850,-0.046872
4.815500,96.311845,-0.048453
4.816000,96.321840,-0.032834
4.816500,96.331835,-0.005554
4.817000,96.341830,0.023700
4.817500,96.351825,0.044538
4.818000,96.361820,0.049555
4.818500,96.371815,0.036962
4.819000,96.381810,0.011231
4.819500,96.391805,-0.018495
4.820000,96.401800,-0.041648
4.820500,96.411795,-0.049991
4.821000,96.421790,-0.040552
4.821500,96.431785,-0.016685
4.822000,96.441780,0.013122
4.822500,96.451775,0.038261
4.823000,96.461770,0.049782
4.823500,96.471765,0.043577
4.824000,96.481760,0.021853
4.824500,96.491755,-0.007658
4.825000,96.501750,-0.034443
4.825500,96.511745,-0.048956
4.826000,96.521740,-0.046022
4.826500,96.531735,-0.026680
4.827000,96.541730,0.002177
4.827500,96.551725,0.030260
4.828000,96.561720,0.047551
4.828500,96.571715,0.047879
4.829000,96.581710,0.031120
4.829500,96.591705,0.003253
4.830000,96.601700,-0.025779
4.830500,96.611695,-0.045608
4.831000,96.621690,-0.049150
4.831500,96.631685,-0.035136
4.832000,96.641680,-0.008566
4.832500,96.651675,0.021067
4.833000,96.661670,0.043173
4.833500,96.671665,0.049846
4.834000,96.681660,0.038696
4.834500,96.691655,0.013706
4.835000,96.701650,-0.016189
4.835500,96.711645,-0.040295
4.836000,96.721640,-0.049983
4.836500,96.731635,-0.041781
4.837000,96.741630,-0.018621
4.837500,96.751625,0.011209
4.838000,96.761620,0.037028
4.838500,96.771615,0.049584
4.839000,96.781610,0.044376
4.839500,96.791605,0.023265
4.840000,96.801600,-0.006187
4.840500,96.811595,-0.033424
4.841000,96.821590,-0.048678
4.841500,96.831585,-0.046475
4.842000,96.841580,-0.027601
4.842500,96.851575,0.001179
4.843000,96.861570,0.029537
4.843500,96.871565,0.047297
4.844000,96.881560,0.048078
4.844500,96.891555,0.031595
4.845000,96.901550,0.003763
4.845500,96.911545,-0.025423
4.846000,96.921540,-0.045477
4.846500,96.931535,-0.049190
4.847000,96.941530,-0.035223
4.847500,96.951525,-0.008591
4.848000,96.961520,0.021132
4.848500,96.971515,0.043258
4.849000,96.981510,0.049824
4.849500,96.991505,0.038465
4.850000,97.001500,0.013262
4.850500,97.011495,-0.016717
4.851000,97.021490,-0.040680
4.851500,97.031485,-0.049997
4.852000,97.041480,-0.041308
4.852500,97.051475,-0.017738
4.853000,97.061470,0.012226
4.853500,97.071465,0.037786
4.854000,97.081460,0.049729
4.854500,97.091455,0.043744
4.855000,97.101450,0.021986
4.855500,97.111445,-0.007704
4.856000,97.121440,-0.034618
4.856500,97.131435,-0.049043
4.857000,97.141430,-0.045771
4.857500,97.151425,-0.025978
4.858000,97.161420,0.003195
4.858500,97.171415,0.031218
4.859000,97.181410,0.047968
4.859500,97.191405,0.047392
4.860000,97.201400,0.029692
4.860500,97.211395,0.001261
4.861000,97.221390,-0.027629
4.861500,97.231385,-0.046532
4.862000,97.241380,-0.048612
4.862500,97.251375,-0.033110
4.863000,97.261370,-0.005630
4.863500,97.271365,0.023890
4.864000,97.281360,0.044767
4.864500,97.291355,0.049442
4.865000,97.301350,0.036218
4.865500,97.311345,0.009878
4.866000,97.321340,-0.020042
4.866500,97.331335,-0.042704
4.867000,97.341330,-0.049896
4.867500,97.351325,-0.039007
4.868000,97.361320,-0.013978
4.868500,97.371315,0.016121
4.869000,97.381310,0.040377
4.869500,97.391305,0.049991
4.870000,97.401300,0.041472
4.870500,97.411295,0.017905
4.871000,97.421290,-0.012162
4.871500,97.431285,-0.037817
4.872000,97.441280,-0.049745
4.872500,97.451275,-0.043611
4.873000,97.461270,-0.021638
4.873500,97.471265,0.008197
4.874000,97.481260,0.035057
4.874500,97.491255,0.049179
4.875000,97.501250,0.045428
4.875500,97.511245,0.025161
4.876000,97.521240,-0.004257
4.876500,97.531235,-0.032129
4.877000,97.541230,-0.048316
4.877500,97.551225,-0.046926
4.878000,97.561220,-0.028459
4.878500,97.571215,0.000368
4.879000,97.581210,0.029064
4.879500,97.591205,0.047179
4.880000,97.601200,0.048114
4.880500,97.611195,0.031522
4.881000,97.621190,0.003444
4.881500,97.631185,-0.025891
4.882000,97.641180,-0.045792
4.882500,97.651175,-0.049001
4.883000,97.661170,-0.034343
4.883500,97.671165,-0.007159
4.884000,97.681160,0.022639
4.884500,97.691155,0.044180
4.885000,97.701150,0.049601
4.885500,97.711145,0.036918
4.886000,97.721140,0.010757
4.886500,97.731135,-0.019335
4.887000,97.741130,-0.042368
4.887500,97.751125,-0.049927
4.888000,97.761120,-0.039246
4.888500,97.771115,-0.014222
4.889000,97.781110,0.016002
4.889500,97.791105,0.040378
4.890000,97.801100,0.049993
4.890500,97.811095,0.041326
4.891000,97.821090,0.017541
4.891500,97.831085,-0.012663
4.892000,97.841080,-0.038236
4.892500,97.851075,-0.049817
4.893000,97.861070,-0.043162
4.893500,97.871065,-0.020703
4.894000,97.881060,0.009341
4.894500,97.891055,0.035965
4.895000,97.901050,0.049415
4.895500,97.911045,0.044759
4.896000,97.921040,0.023698
4.896500,97.931035,-0.006052
4.897000,97.941030,-0.033586
4.897500,97.951025,-0.048806
4.898000,97.961020,-0.046124
4.898500,97.971015,-0.026521
4.899000,97.981010,0.002816
4.899500,97.991005,0.031122
4.900000,98.001000,0.048006
4.900500,98.010995,0.047265
4.901000,98.020990,0.029167
4.901500,98.030985,0.000354
4.902000,98.040980,-0.028592
4.902500,98.050975,-0.047034
4.903000,98.060970,-0.048192
4.903500,98.070965,-0.031634
4.904000,98.080960,-0.003444
4.904500,98.090955,0.026015
4.905000,98.100950,0.045908
4.905500,98.110945,0.048913
4.906000,98.120940,0.033921
4.906500,98.130935,0.006443
4.907000,98.140930,-0.023409
4.907500,98.150925,-0.044645
4.908000,98.160920,-0.049442
4.908500,98.170915,-0.036029
4.909000,98.180910,-0.009342
4.909500,98.190905,0.020790
4.910000,98.200900,0.043262
4.910500,98.210895,0.049790
4.911000,98.220890,0.037961
4.911500,98.230885,0.012132
4.912000,98.240880,-0.018173
4.912500,98.250875,-0.041777
4.913000,98.260870,-0.049968
4.913500,98.270865,-0.039720
4.914000,98.280860,-0.014808
4.914500,98.290855,0.015572
4.915000,98.300850,0.040205
4.915500,98.310845,0.049991
4.916000,98.320840,0.041310
4.916500,98.330835,0.017365
4.917000,98.340830,-0.013000
4.917500,98.350825,-0.038562
4.918000,98.360820,-0.049870
4.918500,98.370815,-0.042738
4.919000,98.380810,-0.019798
4.919500,98.390805,0.010467
4.920000,98.400800,0.036862
4.920500,98.410795,0.049618
4.921000,98.420790,0.044009
4.921500,98.430785,0.022107
4.922000,98.440780,-0.007983
4.922500,98.450775,-0.035119
4.923000,98.460770,-0.049248
4.923500,98.470765,-0.045132
4.924000,98.480760,-0.024291
4.924500,98.490755,0.005556
4.925000,98.500750,0.033346
4.925500,98.510745,0.048773
4.926000,98.520740,0.046114
4.926500,98.530735,0.026348
4.927000,98.540730,-0.003195
4.927500,98.550725,-0.031555
4.928000,98.560720,-0.048205
4.928500,98.570715,-0.046962
4.929000,98.580710,-0.028281
4.929500,98.590705,0.000905
4.930000,98.600700,0.029757
4.930500,98.610695,0.047556
4.931000,98.620690,0.047685
4.931500,98.630685,0.030091
4.932000,98.640680,0.001309
4.932500,98.650675,-0.027962
4.933000,98.660670,-0.046837
4.933500,98.670665,-0.048291
4.934000,98.680660,-0.031780
4.934500,98.690655,-0.003441
4.935000,98.700650,0.026181
4.935500,98.710645,0.046059
4.936000,98.720640,0.048790
4.936500,98.730635,0.033352
4.937000,98.740630,0.005490
4.937500,98.750625,-0.024420
4.938000,98.760620,-0.045234
4.938500,98.770615,-0.049190
4.939000,98.780610,-0.034811
4.939500,98.790605,-0.007451
4.940000,98.800600,0.022689
4.940500,98.810595,0.044370
4.941000,98.820590,0.049500
4.941500,98.830585,0.036160
4.942000,98.840580,0.009324
4.942500,98.850575,-0.020995
4.943000,98.860570,-0.043478
4.943500,98.870565,-0.049727
4.944000,98.880560,-0.037404
4.944500,98.890555,-0.011107
4.945000,98.900550,0.019343
4.945500,98.910545,0.042566
4.946000,98.920540,0.049881
4.946500,98.930535,0.038547
4.947000,98.940530,0.012799
4.947500,98.950525,-0.017739
4.948000,98.960520,-0.041644
4.948500,98.970515,-0.049969
4.949000,98.980510,-0.039595
4.949500,98.990505,-0.014400
4.950000,99.000500,0.016188
4.950500,99.010495,0.040718
4.951000,99.020490,0.050000
4.951500,99.030485,0.040553
4.952000,99.040480,0.015911
4.952500,99.050475,-0.014695
4.953000,99.060470,-0.039796
4.953500,99.070465,-0.049980
4.954000,99.080460,-0.041425
4.954500,99.090455,-0.017333
4.955000,99.100450,0.013263
4.955500,99.110445,0.038886
4.956000,99.120440,0.049918
4.956500,99.130435,0.042216
4.957000,99.140430,0.018665
4.957500,99.150425,-0.011896
4.958000,99.160420,-0.037992
4.958500,99.170415,-0.049820
4.959000,99.180410,-0.042932
4.959500,99.190405,-0.019911
4.960000,99.200400,0.010595
4.960500,99.210395,0.037122
4.961000,99.220390,0.049693
4.961500,99.230385,0.043578
4.962000,99.240380,0.021071
4.962500,99.250375,-0.009365
4.963000,99.260370,-0.036279
4.963500,99.270365,-0.049543
4.964000,99.280360,-0.044158
4.964500,99.290355,-0.022147
4.965000,99.300350,0.008206
4.965500,99.310345,0.035470
4.966000,99.320340,0.049375
4.966500,99.330335,0.044677
4.967000,99.340330,0.023141
4.967500,99.350325,-0.007120
4.968000,99.360320,-0.034698
